datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2022-12-05 13:00:00+00:00,20410,26.2358,15,2.6893847,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20410,23.155678,21,1.4190003,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20410,12.308418,26,2.480227,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20410,38.531204,32,1.5310627,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20410,12.105918,37,2.8137228,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20410,13.802649,43,2.249224,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20409,12.621044,11,1.132194,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20409,30.078573,16,2.2301009,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20409,21.313082,21,2.1577308,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20409,19.609045,26,2.1546638,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20409,23.645489,31,1.9610777,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20409,34.3184,36,1.9182324,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20409,44.63535,41,1.3273385,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20408,42.246857,17,2.778131,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20408,30.678513,20,2.7390327,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20408,29.027094,24,2.1398857,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20408,10.821795,28,1.8715602,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20408,35.89187,32,1.0466183,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20408,25.78533,36,2.2163208,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20408,17.563526,40,1.8330976,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20407,44.792847,13,1.4414517,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20407,22.769926,17,1.1822937,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20407,46.64198,22,2.6045966,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20407,42.5697,27,1.775633,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20407,48.078022,32,2.6530416,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20407,15.401889,37,2.5020025,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20407,42.815704,42,2.1926126,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20406,35.105473,12,1.1592109,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20406,42.682873,18,1.6855551,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20406,27.509287,24,2.0329251,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20406,13.455413,30,2.911786,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20406,46.867573,36,2.5193305,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20406,20.095024,42,2.9156284,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20406,15.662533,49,1.7931612,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20405,27.229576,11,1.7201035,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20405,15.503926,16,1.5077157,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20405,19.257225,22,1.4444307,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20405,47.64064,28,2.5481038,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20405,20.035664,33,1.6747363,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20405,43.02885,39,2.9826808,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20405,22.369015,45,1.299087,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20404,31.125225,10,2.074738,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20404,33.362175,16,1.9081725,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20404,33.32294,23,2.222166,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20404,25.723574,29,2.3823724,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20404,25.270615,36,2.253483,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20404,37.517567,42,2.3109977,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20404,27.969362,49,1.3325472,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20403,47.993168,14,2.4062364,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20403,43.382732,18,1.2977222,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20403,39.630257,23,2.23868,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20403,41.530716,27,2.5843906,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20403,20.77758,32,1.5864688,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20403,29.665445,36,1.5262233,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20403,45.02047,41,1.377759,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20402,34.347923,16,1.1447953,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20402,23.572676,21,2.9691749,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20402,18.5599,27,1.7891096,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20402,47.52791,33,1.8788995,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20402,24.186201,38,1.9558622,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20402,46.409847,44,1.0003018,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20402,47.648094,50,1.8292248,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20401,30.184954,11,2.0908864,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20401,43.997787,16,2.119914,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20401,17.554886,21,1.3604037,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20401,19.819311,27,2.6558676,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20401,44.87337,32,1.1753442,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20401,27.429527,37,2.638077,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20401,34.402798,43,1.6022874,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20400,16.522242,15,2.6480834,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20400,15.889994,19,1.8443795,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20400,19.378014,23,2.557319,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20400,15.8855715,28,1.4559749,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20400,34.47064,32,2.1674755,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20400,23.935186,36,2.4598622,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20400,35.09145,41,2.4759164,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20399,30.402874,15,1.3132952,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20399,26.82246,20,1.814323,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20399,34.793194,25,2.3686132,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20399,41.24796,30,1.6946206,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20399,12.964967,35,2.161758,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20399,18.394367,40,2.8241143,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20399,10.934615,45,2.5122285,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20398,32.695507,17,1.0064806,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20398,20.349012,21,1.2462581,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20398,36.042633,26,2.5686672,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20398,40.43165,30,1.1275581,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20398,17.648472,35,2.4664376,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20398,45.123394,39,2.851536,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20398,30.259642,44,2.6698434,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20397,28.501245,12,2.9871235,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20397,45.398308,17,1.5759192,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20397,17.988508,23,1.1361127,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20397,15.477913,29,2.532515,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20397,24.190699,34,2.1510966,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20397,47.97028,40,2.3404517,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20397,20.879425,46,1.9148383,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20396,43.334446,16,1.1868954,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20396,14.097593,21,1.5798202,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20396,21.323221,26,1.2078775,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20396,36.97399,31,2.927554,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20396,27.379074,36,2.3624,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20396,18.992804,41,2.5816572,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20396,49.98103,46,1.176324,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20395,24.285694,18,2.0039067,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20395,31.236109,22,2.9179235,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20395,39.1202,26,2.2937675,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20395,28.12955,31,1.5566158,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20395,45.157494,35,1.0711702,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20395,40.27696,39,1.3206571,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20395,44.99554,44,2.9993904,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20394,23.043432,19,1.6106579,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20394,34.97324,23,1.1271453,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20394,13.43967,28,1.4904622,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20394,31.629894,33,1.956049,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20394,13.387508,37,1.8730701,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20394,18.446283,42,1.5324665,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20394,30.809721,47,1.8423246,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20393,17.835974,14,1.5483937,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20393,28.786676,20,2.9153302,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20393,19.187826,26,1.351351,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20393,48.1176,32,2.0320036,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20393,34.686142,38,2.038486,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20393,14.617707,44,1.1731927,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20393,13.127808,50,1.8670489,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20392,32.931244,17,1.5737678,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20392,22.546373,22,1.7160116,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20392,16.884846,28,2.173019,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20392,16.899265,33,1.4037544,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20392,11.585302,39,1.6847783,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20392,49.53168,44,1.0313399,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20392,27.14317,50,2.3869717,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20391,15.1781645,18,2.1710448,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20391,38.021652,21,2.4032211,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20391,45.542942,25,1.7494171,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20391,25.068922,29,1.8542438,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20391,15.928343,32,1.136739,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20391,28.051762,36,1.9297794,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20391,27.861122,40,1.9815162,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20390,46.01794,18,1.2101448,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20390,48.837887,22,1.9280437,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20390,23.766575,26,1.8624192,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20390,34.10546,30,1.7537255,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20390,29.353361,34,1.861251,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20390,41.439884,38,1.164068,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20390,44.34187,43,2.1597526,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20389,38.2107,17,2.8953998,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20389,36.696014,21,2.3482857,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20389,47.45618,26,1.5788096,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20389,29.296482,31,2.3300717,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20389,21.269567,36,1.9516321,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20389,26.68412,41,1.351501,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20389,40.153004,46,1.4404507,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20388,14.230926,10,1.0146853,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20388,29.728434,15,2.6639814,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20388,10.330765,21,2.5764575,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20388,24.961502,27,2.6124945,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20388,32.65346,32,2.044423,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20388,33.022682,38,1.7376457,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20388,22.124214,44,2.9898615,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20387,40.765472,10,2.715663,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20387,23.687393,15,2.5072052,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20387,34.76947,21,1.8245071,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20387,46.486908,27,1.1386405,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20387,45.102978,32,2.0581324,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20387,38.190624,38,1.8198841,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20387,47.89468,44,2.5936718,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20386,49.493984,11,1.6131121,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20386,17.433739,17,1.0364515,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20386,27.101892,24,2.8469458,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20386,20.691864,30,2.972099,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20386,46.721478,37,1.7891824,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20386,49.956734,43,2.653216,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20386,22.505268,50,2.9105058,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20385,36.6143,19,1.0618562,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20385,34.78551,23,2.4771073,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20385,34.912518,28,2.319314,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20385,46.09375,33,1.0859191,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20385,29.914614,37,2.6766303,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20385,33.69292,42,1.4003292,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20385,11.631876,47,2.200411,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20384,30.19867,20,2.9770405,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20384,22.217936,23,2.7256143,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20384,16.507483,26,1.6610919,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20384,35.71612,30,1.9602242,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20384,40.3602,33,1.5210488,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20384,19.006727,36,1.6552607,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20384,36.028698,40,2.5575411,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20383,43.65509,18,1.9298226,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20383,48.508022,22,1.7181164,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20383,20.065865,26,1.9765451,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20383,39.476208,30,1.4779886,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20383,17.9414,34,1.7133342,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20383,15.015644,38,2.1477606,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20383,19.53639,42,1.9610494,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20382,19.942,15,1.2864486,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20382,33.152023,20,1.1838021,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20382,41.712914,25,2.1338155,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20382,44.702896,30,1.7549385,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20382,49.02354,35,2.55404,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20382,40.022102,40,1.599958,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20382,24.85546,46,1.6081201,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20381,22.165562,16,1.9368553,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20381,48.92784,20,2.5564425,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20381,47.926975,24,1.5327958,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20381,27.446697,28,2.3894224,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20381,42.230213,32,1.5513586,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20381,12.95911,36,2.0515933,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20381,27.50777,41,1.7054228,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20380,30.742365,16,1.5596519,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20380,38.429165,21,1.1417737,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20380,47.264214,26,1.1989175,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20380,35.38969,32,1.7317892,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20380,36.516743,37,2.0158625,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20380,22.859587,42,1.2852427,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20380,26.373407,48,1.5975951,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20379,38.770813,16,1.5466193,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20379,22.21211,20,1.4154004,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20379,12.876442,24,1.3678782,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20379,32.173306,28,1.7227226,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20379,18.070362,32,1.4945409,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20379,15.438777,36,2.8456013,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20379,44.648426,40,2.26573,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20378,34.686745,10,2.4569867,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20378,30.13327,16,1.4730023,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20378,43.04849,22,1.0077033,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20378,43.737354,29,1.3199314,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20378,19.529928,35,1.2240561,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20378,10.153919,41,2.8093455,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20378,28.401152,48,1.7213384,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20377,34.0848,17,1.0418711,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20377,15.657704,21,1.5277908,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20377,37.594173,25,2.033773,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20377,13.328142,30,1.7213244,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20377,33.318005,34,2.1197577,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20377,22.266813,38,2.0936496,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20377,10.72334,43,2.2944312,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20376,32.262383,19,1.6218226,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20376,33.61961,22,2.5272698,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20376,45.04792,26,2.9423053,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20376,40.86531,30,1.9024591,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20376,44.31447,33,1.3995043,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20376,26.524065,37,1.5078725,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20376,20.853611,41,2.5588052,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20375,32.996025,10,2.517794,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20375,19.106419,15,1.0435956,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20375,23.905125,20,1.3684466,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20375,24.31564,25,1.307983,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20375,46.8821,30,1.8199723,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20375,34.192493,35,2.5946662,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20375,27.817572,41,1.2294681,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20374,17.203968,19,2.8474872,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20374,33.531483,23,2.120178,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20374,18.15843,27,1.4176339,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20374,11.001865,32,1.2193896,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20374,48.270565,36,1.1648751,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20374,20.455929,40,1.1383051,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20374,10.709479,45,2.405003,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20373,42.338715,12,1.8684832,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20373,49.68538,17,2.5703573,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20373,12.616454,23,1.5567033,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20373,23.216845,29,1.8812175,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20373,24.943565,35,2.494052,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20373,14.266722,41,1.725476,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20373,11.985058,47,1.6994777,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20372,22.340437,17,1.0836551,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20372,39.640995,20,1.6794013,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20372,24.695532,24,2.252579,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20372,26.844252,28,1.6891813,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20372,18.021534,32,2.4564722,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20372,35.414776,36,2.064257,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20372,27.750937,40,1.2936904,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20371,14.844168,10,2.6584187,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20371,18.866713,15,1.2246356,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20371,32.416073,21,2.9766746,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20371,45.568153,27,2.2677028,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20371,30.327951,33,2.5658243,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20371,45.64384,39,2.8421226,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20371,24.415518,45,2.9842098,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20370,22.54465,15,2.2407105,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20370,17.807451,20,1.3119425,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20370,12.427933,26,2.9125082,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20370,31.142485,32,2.034836,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20370,42.598454,37,2.1089242,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20370,25.880808,43,1.3617873,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20370,14.970934,49,2.1007707,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20369,24.474762,11,1.087944,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20369,13.428539,15,2.6740615,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20369,41.18494,20,1.7528231,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20369,45.230026,25,1.9647669,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20369,29.417149,30,2.3575163,2022-12-11 13:20:15.698
