order_id,driver_id,customer_id,order_is_success,event_timestamp
8560,50749,20115,0,2022-12-07 12:04:03.192000+00:00
8561,50373,20458,0,2022-12-07 12:04:33.434000+00:00
8562,50225,20811,1,2022-12-07 13:05:03.675000+01:00
8563,50603,20837,0,2022-12-07 04:05:33.917000-08:00
8564,50558,20291,1,2022-12-07 12:06:04.158000+00:00
8565,50216,20296,0,2022-12-07 12:06:34.400000+00:00
8566,50055,20693,0,2022-12-07 13:07:04.641000+01:00
8567,50543,20675,1,2022-12-07 04:07:34.883000-08:00
8568,50204,20768,0,2022-12-07 12:08:05.124000+00:00
8569,50332,20477,1,2022-12-07 12:08:35.366000+00:00
8570,50954,20920,0,2022-12-07 13:09:05.607000+01:00
8571,50319,20309,1,2022-12-07 04:09:35.849000-08:00
8572,50718,20006,1,2022-12-07 12:10:06.090000+00:00
8573,50647,20888,0,2022-12-07 12:10:36.332000+00:00
8574,50762,20332,1,2022-12-07 13:11:06.573000+01:00
8575,50693,20985,1,2022-12-07 04:11:36.815000-08:00
8576,50654,20069,0,2022-12-07 12:12:07.056000+00:00
8577,50995,20897,0,2022-12-07 12:12:37.298000+00:00
8578,50683,20267,0,2022-12-07 13:13:07.539000+01:00
8579,50399,20192,1,2022-12-07 04:13:37.781000-08:00
8580,50424,20561,1,2022-12-07 12:14:08.022000+00:00
8581,50168,20244,0,2022-12-07 12:14:38.264000+00:00
8582,50306,20366,1,2022-12-07 13:15:08.505000+01:00
8583,50690,20427,0,2022-12-07 04:15:38.747000-08:00
8584,50313,20609,1,2022-12-07 12:16:08.988000+00:00
8585,50612,20609,0,2022-12-07 12:16:39.230000+00:00
8586,50118,20994,0,2022-12-07 13:17:09.471000+01:00
8587,50949,20455,1,2022-12-07 04:17:39.713000-08:00
8588,50071,20849,1,2022-12-07 12:18:09.954000+00:00
8589,50604,20243,0,2022-12-07 12:18:40.196000+00:00
8590,50258,20118,1,2022-12-07 13:19:10.438000+01:00
8591,50238,20838,0,2022-12-07 04:19:40.679000-08:00
8592,50323,20885,1,2022-12-07 12:20:10.921000+00:00
8593,50345,20928,0,2022-12-07 12:20:41.162000+00:00
8594,50719,20288,0,2022-12-07 13:21:11.404000+01:00
8595,50003,20867,0,2022-12-07 04:21:41.645000-08:00
8596,50796,20801,1,2022-12-07 12:22:11.887000+00:00
8597,50168,20503,1,2022-12-07 12:22:42.128000+00:00
8598,50423,20944,1,2022-12-07 13:23:12.370000+01:00
8599,50499,20044,0,2022-12-07 04:23:42.611000-08:00
8600,50529,20130,0,2022-12-07 12:24:12.853000+00:00
8601,50522,20442,0,2022-12-07 12:24:43.094000+00:00
8602,50996,20078,1,2022-12-07 13:25:13.336000+01:00
8603,50981,20237,0,2022-12-07 04:25:43.577000-08:00
8604,50779,20375,0,2022-12-07 12:26:13.819000+00:00
8605,50668,20512,1,2022-12-07 12:26:44.060000+00:00
8606,50704,20452,0,2022-12-07 13:27:14.302000+01:00
8607,50576,20708,1,2022-12-07 04:27:44.543000-08:00
8608,50725,20335,1,2022-12-07 12:28:14.785000+00:00
8609,50989,20330,1,2022-12-07 12:28:45.026000+00:00
8610,50346,20616,1,2022-12-07 13:29:15.268000+01:00
8611,50712,20812,0,2022-12-07 04:29:45.509000-08:00
8612,50203,20244,0,2022-12-07 12:30:15.751000+00:00
8613,50381,20843,1,2022-12-07 12:30:45.992000+00:00
8614,50689,20387,0,2022-12-07 13:31:16.234000+01:00
8615,50859,20034,0,2022-12-07 04:31:46.475000-08:00
8616,50482,20351,1,2022-12-07 12:32:16.717000+00:00
8617,50221,20770,0,2022-12-07 12:32:46.958000+00:00
8618,50986,20776,0,2022-12-07 13:33:17.200000+01:00
8619,50602,20445,1,2022-12-07 04:33:47.441000-08:00
8620,50042,20069,1,2022-12-07 12:34:17.683000+00:00
8621,50090,20719,0,2022-12-07 12:34:47.924000+00:00
8622,50793,20905,1,2022-12-07 13:35:18.166000+01:00
8623,50428,20625,1,2022-12-07 04:35:48.407000-08:00
8624,50322,20361,1,2022-12-07 12:36:18.649000+00:00
8625,50495,20864,0,2022-12-07 12:36:48.890000+00:00
8626,50121,20458,1,2022-12-07 13:37:19.132000+01:00
8627,50114,20283,1,2022-12-07 04:37:49.373000-08:00
8628,50570,20957,1,2022-12-07 12:38:19.615000+00:00
8629,50787,20186,0,2022-12-07 12:38:49.856000+00:00
8630,50264,20718,1,2022-12-07 13:39:20.098000+01:00
8631,50761,20070,1,2022-12-07 04:39:50.340000-08:00
8632,50834,20570,0,2022-12-07 12:40:20.581000+00:00
8633,50455,20814,1,2022-12-07 12:40:50.823000+00:00
8634,50498,20900,1,2022-12-07 13:41:21.064000+01:00
8635,50581,20627,1,2022-12-07 04:41:51.306000-08:00
8636,50779,20463,1,2022-12-07 12:42:21.547000+00:00
8637,50422,20061,1,2022-12-07 12:42:51.789000+00:00
8638,50426,20390,0,2022-12-07 13:43:22.030000+01:00
8639,50366,20663,0,2022-12-07 04:43:52.272000-08:00
8640,50057,20553,1,2022-12-07 12:44:22.513000+00:00
8641,50807,20830,0,2022-12-07 12:44:52.755000+00:00
8642,50664,20344,0,2022-12-07 13:45:22.996000+01:00
8643,50050,20836,0,2022-12-07 04:45:53.238000-08:00
8644,50884,20929,1,2022-12-07 12:46:23.479000+00:00
8645,50439,20676,1,2022-12-07 12:46:53.721000+00:00
8646,50632,20404,0,2022-12-07 13:47:23.962000+01:00
8647,50848,20659,0,2022-12-07 04:47:54.204000-08:00
8648,50691,20621,1,2022-12-07 12:48:24.445000+00:00
8649,50810,20126,0,2022-12-07 12:48:54.687000+00:00
8650,50202,20910,0,2022-12-07 13:49:24.928000+01:00
8651,50594,20581,1,2022-12-07 04:49:55.170000-08:00
8652,50829,20257,1,2022-12-07 12:50:25.411000+00:00
8653,50303,20548,0,2022-12-07 12:50:55.653000+00:00
8654,50045,20409,0,2022-12-07 13:51:25.894000+01:00
8655,50178,20245,0,2022-12-07 04:51:56.136000-08:00
8656,50334,20221,0,2022-12-07 12:52:26.377000+00:00
8657,50436,20566,1,2022-12-07 12:52:56.619000+00:00
8658,50213,20174,0,2022-12-07 13:53:26.860000+01:00
8659,50332,20789,0,2022-12-07 04:53:57.102000-08:00
8660,50434,20220,1,2022-12-07 12:54:27.343000+00:00
8661,50875,20504,0,2022-12-07 12:54:57.585000+00:00
8662,50390,20796,1,2022-12-07 13:55:27.826000+01:00
8663,50811,20986,1,2022-12-07 04:55:58.068000-08:00
8664,50282,20111,1,2022-12-07 12:56:28.309000+00:00
8665,50637,20290,1,2022-12-07 12:56:58.551000+00:00
8666,50468,20986,0,2022-12-07 13:57:28.792000+01:00
8667,50762,20171,0,2022-12-07 04:57:59.034000-08:00
8668,50203,20028,1,2022-12-07 12:58:29.275000+00:00
8669,50195,20447,0,2022-12-07 12:58:59.517000+00:00
8670,50383,20003,0,2022-12-07 13:59:29.758000+01:00
8671,50925,20746,0,2022-12-07 05:00:00-08:00
8672,50671,20319,0,2022-12-07 13:00:30.242000+00:00
8673,50732,20765,0,2022-12-07 13:01:00.483000+00:00
8674,50067,20440,1,2022-12-07 14:01:30.725000+01:00
8675,50061,20835,1,2022-12-07 05:02:00.966000-08:00
8676,50196,20249,0,2022-12-07 13:02:31.208000+00:00
8677,50945,20828,1,2022-12-07 13:03:01.449000+00:00
8678,50696,20933,1,2022-12-07 14:03:31.691000+01:00
8679,50357,20023,1,2022-12-07 05:04:01.932000-08:00
8680,50918,20644,1,2022-12-07 13:04:32.174000+00:00
8681,50137,20002,0,2022-12-07 13:05:02.415000+00:00
8682,50252,20726,0,2022-12-07 14:05:32.657000+01:00
8683,50021,20071,1,2022-12-07 05:06:02.898000-08:00
8684,50058,20336,1,2022-12-07 13:06:33.140000+00:00
8685,50203,20266,0,2022-12-07 13:07:03.381000+00:00
8686,50980,20436,1,2022-12-07 14:07:33.623000+01:00
8687,50695,20263,1,2022-12-07 05:08:03.864000-08:00
8688,50980,20651,1,2022-12-07 13:08:34.106000+00:00
8689,50348,20820,1,2022-12-07 13:09:04.347000+00:00
8690,50150,20010,0,2022-12-07 14:09:34.589000+01:00
8691,50168,20580,1,2022-12-07 05:10:04.830000-08:00
8692,50488,20292,1,2022-12-07 13:10:35.072000+00:00
8693,50572,20504,0,2022-12-07 13:11:05.313000+00:00
8694,50008,20374,0,2022-12-07 14:11:35.555000+01:00
8695,50519,20773,1,2022-12-07 05:12:05.796000-08:00
8696,50217,20777,1,2022-12-07 13:12:36.038000+00:00
8697,50548,20996,1,2022-12-07 13:13:06.279000+00:00
8698,50075,20826,0,2022-12-07 14:13:36.521000+01:00
8699,50120,20050,0,2022-12-07 05:14:06.762000-08:00
8700,50017,20119,0,2022-12-07 13:14:37.004000+00:00
8701,50812,20168,1,2022-12-07 13:15:07.245000+00:00
8702,50771,20083,0,2022-12-07 14:15:37.487000+01:00
8703,50382,20690,0,2022-12-07 05:16:07.728000-08:00
8704,50392,20154,1,2022-12-07 13:16:37.970000+00:00
8705,50625,20284,0,2022-12-07 13:17:08.211000+00:00
8706,50603,20788,1,2022-12-07 14:17:38.453000+01:00
8707,50809,20063,1,2022-12-07 05:18:08.694000-08:00
8708,50877,20259,0,2022-12-07 13:18:38.936000+00:00
8709,50422,20102,1,2022-12-07 13:19:09.177000+00:00
8710,50803,20911,0,2022-12-07 14:19:39.419000+01:00
8711,50105,20295,0,2022-12-07 05:20:09.660000-08:00
8712,50359,20926,1,2022-12-07 13:20:39.902000+00:00
8713,50307,20689,1,2022-12-07 13:21:10.144000+00:00
8714,50676,20888,0,2022-12-07 14:21:40.385000+01:00
8715,50803,20588,0,2022-12-07 05:22:10.627000-08:00
8716,50058,20506,0,2022-12-07 13:22:40.868000+00:00
8717,50728,20884,1,2022-12-07 13:23:11.110000+00:00
8718,50208,20102,0,2022-12-07 14:23:41.351000+01:00
8719,50113,20725,1,2022-12-07 05:24:11.593000-08:00
8720,50119,20338,0,2022-12-07 13:24:41.834000+00:00
8721,50421,20091,1,2022-12-07 13:25:12.076000+00:00
8722,50620,20551,0,2022-12-07 14:25:42.317000+01:00
8723,50773,20537,1,2022-12-07 05:26:12.559000-08:00
8724,50592,20392,0,2022-12-07 13:26:42.800000+00:00
8725,50739,20116,1,2022-12-07 13:27:13.042000+00:00
8726,50772,20718,1,2022-12-07 14:27:43.283000+01:00
8727,50443,20994,0,2022-12-07 05:28:13.525000-08:00
8728,50007,20961,0,2022-12-07 13:28:43.766000+00:00
8729,50017,20249,1,2022-12-07 13:29:14.008000+00:00
8730,50154,20159,1,2022-12-07 14:29:44.249000+01:00
8731,50523,20719,0,2022-12-07 05:30:14.491000-08:00
8732,50743,20097,1,2022-12-07 13:30:44.732000+00:00
8733,50976,20054,1,2022-12-07 13:31:14.974000+00:00
8734,50829,20706,0,2022-12-07 14:31:45.215000+01:00
8735,50259,20249,0,2022-12-07 05:32:15.457000-08:00
8736,50531,20929,1,2022-12-07 13:32:45.698000+00:00
8737,50773,20741,0,2022-12-07 13:33:15.940000+00:00
8738,50387,20000,0,2022-12-07 14:33:46.181000+01:00
8739,50344,20148,0,2022-12-07 05:34:16.423000-08:00
8740,50183,20072,1,2022-12-07 13:34:46.664000+00:00
8741,50730,20181,1,2022-12-07 13:35:16.906000+00:00
8742,50885,20290,0,2022-12-07 14:35:47.147000+01:00
8743,50840,20731,0,2022-12-07 05:36:17.389000-08:00
8744,50195,20310,0,2022-12-07 13:36:47.630000+00:00
8745,50990,20559,0,2022-12-07 13:37:17.872000+00:00
8746,50513,20326,0,2022-12-07 14:37:48.113000+01:00
8747,50937,20979,0,2022-12-07 05:38:18.355000-08:00
8748,50433,20506,0,2022-12-07 13:38:48.596000+00:00
8749,50201,20870,1,2022-12-07 13:39:18.838000+00:00
8750,50243,20427,1,2022-12-07 14:39:49.079000+01:00
8751,50154,20914,1,2022-12-07 05:40:19.321000-08:00
8752,50095,20406,0,2022-12-07 13:40:49.562000+00:00
8753,50395,20755,1,2022-12-07 13:41:19.804000+00:00
8754,50089,20311,0,2022-12-07 14:41:50.046000+01:00
8755,50081,20202,0,2022-12-07 05:42:20.287000-08:00
8756,50957,20690,1,2022-12-07 13:42:50.529000+00:00
8757,50821,20748,0,2022-12-07 13:43:20.770000+00:00
8758,50141,20012,0,2022-12-07 14:43:51.012000+01:00
8759,50636,20751,1,2022-12-07 05:44:21.253000-08:00
8760,50054,20784,0,2022-12-07 13:44:51.495000+00:00
8761,50674,20322,0,2022-12-07 13:45:21.736000+00:00
8762,50646,20227,0,2022-12-07 14:45:51.978000+01:00
8763,50222,20720,0,2022-12-07 05:46:22.219000-08:00
8764,50205,20879,0,2022-12-07 13:46:52.461000+00:00
8765,50697,20195,0,2022-12-07 13:47:22.702000+00:00
8766,50870,20328,0,2022-12-07 14:47:52.944000+01:00
8767,50678,20070,1,2022-12-07 05:48:23.185000-08:00
8768,50779,20986,1,2022-12-07 13:48:53.427000+00:00
8769,50852,20878,0,2022-12-07 13:49:23.668000+00:00
8770,50277,20295,1,2022-12-07 14:49:53.910000+01:00
8771,50321,20662,1,2022-12-07 05:50:24.151000-08:00
8772,50867,20953,1,2022-12-07 13:50:54.393000+00:00
8773,50315,20122,1,2022-12-07 13:51:24.634000+00:00
8774,50217,20985,0,2022-12-07 14:51:54.876000+01:00
8775,50409,20353,1,2022-12-07 05:52:25.117000-08:00
8776,50627,20257,0,2022-12-07 13:52:55.359000+00:00
8777,50602,20454,0,2022-12-07 13:53:25.600000+00:00
8778,50568,20273,1,2022-12-07 14:53:55.842000+01:00
8779,50486,20858,1,2022-12-07 05:54:26.083000-08:00
8780,50497,20324,1,2022-12-07 13:54:56.325000+00:00
8781,50487,20505,1,2022-12-07 13:55:26.566000+00:00
8782,50912,20611,1,2022-12-07 14:55:56.808000+01:00
8783,50199,20108,0,2022-12-07 05:56:27.049000-08:00
8784,50367,20881,1,2022-12-07 13:56:57.291000+00:00
8785,50345,20141,0,2022-12-07 13:57:27.532000+00:00
8786,50159,20959,1,2022-12-07 14:57:57.774000+01:00
8787,50408,20733,0,2022-12-07 05:58:28.015000-08:00
8788,50019,20738,1,2022-12-07 13:58:58.257000+00:00
8789,50352,20021,1,2022-12-07 13:59:28.498000+00:00
8790,50543,20100,0,2022-12-07 14:59:58.740000+01:00
8791,50204,20418,0,2022-12-07 06:00:28.981000-08:00
8792,50279,20304,0,2022-12-07 14:00:59.223000+00:00
8793,50736,20851,0,2022-12-07 14:01:29.464000+00:00
8794,50305,20749,0,2022-12-07 15:01:59.706000+01:00
8795,50561,20323,1,2022-12-07 06:02:29.947000-08:00
8796,50043,20287,1,2022-12-07 14:03:00.189000+00:00
8797,50395,20945,1,2022-12-07 14:03:30.431000+00:00
8798,50429,20719,1,2022-12-07 15:04:00.672000+01:00
8799,50647,20984,1,2022-12-07 06:04:30.914000-08:00
8800,50683,20687,1,2022-12-07 14:05:01.155000+00:00
8801,50856,20663,0,2022-12-07 14:05:31.397000+00:00
8802,50049,20193,1,2022-12-07 15:06:01.638000+01:00
8803,50743,20784,1,2022-12-07 06:06:31.880000-08:00
8804,50458,20641,0,2022-12-07 14:07:02.121000+00:00
8805,50927,20346,1,2022-12-07 14:07:32.363000+00:00
8806,50097,20037,1,2022-12-07 15:08:02.604000+01:00
8807,50413,20368,0,2022-12-07 06:08:32.846000-08:00
8808,50527,20377,1,2022-12-07 14:09:03.087000+00:00
8809,50492,20111,0,2022-12-07 14:09:33.329000+00:00
8810,50443,20994,1,2022-12-07 15:10:03.570000+01:00
8811,50486,20694,0,2022-12-07 06:10:33.812000-08:00
8812,50213,20509,0,2022-12-07 14:11:04.053000+00:00
8813,50947,20138,0,2022-12-07 14:11:34.295000+00:00
8814,50906,20401,0,2022-12-07 15:12:04.536000+01:00
8815,50007,20529,1,2022-12-07 06:12:34.778000-08:00
8816,50621,20892,0,2022-12-07 14:13:05.019000+00:00
8817,50488,20459,1,2022-12-07 14:13:35.261000+00:00
8818,50402,20786,1,2022-12-07 15:14:05.502000+01:00
8819,50342,20070,1,2022-12-07 06:14:35.744000-08:00
8820,50008,20783,1,2022-12-07 14:15:05.985000+00:00
8821,50660,20366,0,2022-12-07 14:15:36.227000+00:00
8822,50567,20834,1,2022-12-07 15:16:06.468000+01:00
8823,50007,20809,0,2022-12-07 06:16:36.710000-08:00
8824,50399,20337,0,2022-12-07 14:17:06.951000+00:00
8825,50556,20178,1,2022-12-07 14:17:37.193000+00:00
8826,50611,20721,1,2022-12-07 15:18:07.434000+01:00
8827,50001,20081,1,2022-12-07 06:18:37.676000-08:00
8828,50138,20420,1,2022-12-07 14:19:07.917000+00:00
8829,50299,20454,0,2022-12-07 14:19:38.159000+00:00
8830,50199,20641,0,2022-12-07 15:20:08.400000+01:00
8831,50426,20453,0,2022-12-07 06:20:38.642000-08:00
8832,50094,20294,0,2022-12-07 14:21:08.883000+00:00
8833,50515,20854,1,2022-12-07 14:21:39.125000+00:00
8834,50149,20688,1,2022-12-07 15:22:09.366000+01:00
8835,50271,20448,0,2022-12-07 06:22:39.608000-08:00
8836,50117,20291,0,2022-12-07 14:23:09.849000+00:00
8837,50280,20176,1,2022-12-07 14:23:40.091000+00:00
8838,50976,20851,1,2022-12-07 15:24:10.333000+01:00
8839,50795,20217,0,2022-12-07 06:24:40.574000-08:00
8840,50042,20407,1,2022-12-07 14:25:10.816000+00:00
8841,50587,20188,0,2022-12-07 14:25:41.057000+00:00
8842,50935,20511,1,2022-12-07 15:26:11.299000+01:00
8843,50060,20584,1,2022-12-07 06:26:41.540000-08:00
8844,50599,20079,0,2022-12-07 14:27:11.782000+00:00
8845,50915,20604,0,2022-12-07 14:27:42.023000+00:00
8846,50507,20027,0,2022-12-07 15:28:12.265000+01:00
8847,50141,20225,0,2022-12-07 06:28:42.506000-08:00
8848,50759,20211,0,2022-12-07 14:29:12.748000+00:00
8849,50493,20025,0,2022-12-07 14:29:42.989000+00:00
8850,50612,20713,0,2022-12-07 15:30:13.231000+01:00
8851,50727,20686,1,2022-12-07 06:30:43.472000-08:00
8852,50264,20401,1,2022-12-07 14:31:13.714000+00:00
8853,50949,20320,0,2022-12-07 14:31:43.955000+00:00
8854,50248,20439,0,2022-12-07 15:32:14.197000+01:00
8855,50036,20763,0,2022-12-07 06:32:44.438000-08:00
8856,50276,20205,1,2022-12-07 14:33:14.680000+00:00
8857,50923,20681,0,2022-12-07 14:33:44.921000+00:00
8858,50704,20101,0,2022-12-07 15:34:15.163000+01:00
8859,50501,20440,0,2022-12-07 06:34:45.404000-08:00
8860,50299,20878,0,2022-12-07 14:35:15.646000+00:00
8861,50701,20256,0,2022-12-07 14:35:45.887000+00:00
8862,50405,20730,1,2022-12-07 15:36:16.129000+01:00
8863,50542,20370,1,2022-12-07 06:36:46.370000-08:00
8864,50056,20179,1,2022-12-07 14:37:16.612000+00:00
8865,50834,20209,1,2022-12-07 14:37:46.853000+00:00
8866,50763,20086,1,2022-12-07 15:38:17.095000+01:00
8867,50914,20066,1,2022-12-07 06:38:47.336000-08:00
8868,50464,20206,0,2022-12-07 14:39:17.578000+00:00
8869,50511,20382,1,2022-12-07 14:39:47.819000+00:00
8870,50039,20297,0,2022-12-07 15:40:18.061000+01:00
8871,50264,20578,0,2022-12-07 06:40:48.302000-08:00
8872,50001,20887,0,2022-12-07 14:41:18.544000+00:00
8873,50879,20890,0,2022-12-07 14:41:48.785000+00:00
8874,50244,20241,0,2022-12-07 15:42:19.027000+01:00
8875,50034,20560,1,2022-12-07 06:42:49.268000-08:00
8876,50005,20066,1,2022-12-07 14:43:19.510000+00:00
8877,50216,20861,1,2022-12-07 14:43:49.751000+00:00
8878,50868,20156,0,2022-12-07 15:44:19.993000+01:00
8879,50686,20177,1,2022-12-07 06:44:50.235000-08:00
8880,50397,20339,0,2022-12-07 14:45:20.476000+00:00
8881,50660,20267,1,2022-12-07 14:45:50.718000+00:00
8882,50987,20899,1,2022-12-07 15:46:20.959000+01:00
8883,50740,20144,1,2022-12-07 06:46:51.201000-08:00
8884,50615,20240,0,2022-12-07 14:47:21.442000+00:00
8885,50168,20612,1,2022-12-07 14:47:51.684000+00:00
8886,50352,20092,0,2022-12-07 15:48:21.925000+01:00
8887,50676,20323,0,2022-12-07 06:48:52.167000-08:00
8888,50554,20096,0,2022-12-07 14:49:22.408000+00:00
8889,50508,20711,0,2022-12-07 14:49:52.650000+00:00
8890,50177,20689,0,2022-12-07 15:50:22.891000+01:00
8891,50448,20541,0,2022-12-07 06:50:53.133000-08:00
8892,50301,20239,1,2022-12-07 14:51:23.374000+00:00
8893,50177,20425,1,2022-12-07 14:51:53.616000+00:00
8894,50273,20341,0,2022-12-07 15:52:23.857000+01:00
8895,50301,20833,0,2022-12-07 06:52:54.099000-08:00
8896,50251,20580,0,2022-12-07 14:53:24.340000+00:00
8897,50656,20928,1,2022-12-07 14:53:54.582000+00:00
8898,50060,20387,0,2022-12-07 15:54:24.823000+01:00
8899,50029,20250,1,2022-12-07 06:54:55.065000-08:00
8900,50890,20277,0,2022-12-07 14:55:25.306000+00:00
8901,50127,20886,0,2022-12-07 14:55:55.548000+00:00
8902,50308,20358,0,2022-12-07 15:56:25.789000+01:00
8903,50959,20496,1,2022-12-07 06:56:56.031000-08:00
8904,50907,20765,0,2022-12-07 14:57:26.272000+00:00
8905,50054,20328,0,2022-12-07 14:57:56.514000+00:00
8906,50415,20997,0,2022-12-07 15:58:26.755000+01:00
8907,50157,20390,1,2022-12-07 06:58:56.997000-08:00
8908,50158,20335,0,2022-12-07 14:59:27.238000+00:00
8909,50424,20668,0,2022-12-07 14:59:57.480000+00:00
8910,50230,20919,1,2022-12-07 16:00:27.721000+01:00
8911,50906,20834,0,2022-12-07 07:00:57.963000-08:00
8912,50647,20908,0,2022-12-07 15:01:28.204000+00:00
8913,50629,20232,0,2022-12-07 15:01:58.446000+00:00
8914,50782,20758,0,2022-12-07 16:02:28.687000+01:00
8915,50235,20654,0,2022-12-07 07:02:58.929000-08:00
8916,50856,20767,0,2022-12-07 15:03:29.170000+00:00
8917,50386,20771,1,2022-12-07 15:03:59.412000+00:00
8918,50629,20335,0,2022-12-07 16:04:29.653000+01:00
8919,50439,20610,1,2022-12-07 07:04:59.895000-08:00
8920,50646,20426,0,2022-12-07 15:05:30.137000+00:00
8921,50201,20583,1,2022-12-07 15:06:00.378000+00:00
8922,50740,20863,1,2022-12-07 16:06:30.620000+01:00
8923,50510,20432,1,2022-12-07 07:07:00.861000-08:00
8924,50761,20468,1,2022-12-07 15:07:31.103000+00:00
8925,50882,20164,1,2022-12-07 15:08:01.344000+00:00
8926,50121,20163,0,2022-12-07 16:08:31.586000+01:00
8927,50033,20060,1,2022-12-07 07:09:01.827000-08:00
8928,50482,20456,1,2022-12-07 15:09:32.069000+00:00
8929,50750,20421,0,2022-12-07 15:10:02.310000+00:00
8930,50767,20037,1,2022-12-07 16:10:32.552000+01:00
8931,50747,20509,1,2022-12-07 07:11:02.793000-08:00
8932,50605,20454,0,2022-12-07 15:11:33.035000+00:00
8933,50587,20408,0,2022-12-07 15:12:03.276000+00:00
8934,50417,20703,1,2022-12-07 16:12:33.518000+01:00
8935,50365,20459,1,2022-12-07 07:13:03.759000-08:00
8936,50141,20209,1,2022-12-07 15:13:34.001000+00:00
8937,50888,20878,0,2022-12-07 15:14:04.242000+00:00
8938,50103,20976,0,2022-12-07 16:14:34.484000+01:00
8939,50943,20628,1,2022-12-07 07:15:04.725000-08:00
8940,50701,20964,0,2022-12-07 15:15:34.967000+00:00
8941,50371,20081,0,2022-12-07 15:16:05.208000+00:00
8942,50404,20289,1,2022-12-07 16:16:35.450000+01:00
8943,50934,20394,0,2022-12-07 07:17:05.691000-08:00
8944,50611,20169,1,2022-12-07 15:17:35.933000+00:00
8945,50298,20047,0,2022-12-07 15:18:06.174000+00:00
8946,50820,20006,0,2022-12-07 16:18:36.416000+01:00
8947,50388,20646,1,2022-12-07 07:19:06.657000-08:00
8948,50409,20196,1,2022-12-07 15:19:36.899000+00:00
8949,50078,20209,1,2022-12-07 15:20:07.140000+00:00
8950,50865,20182,0,2022-12-07 16:20:37.382000+01:00
8951,50336,20251,1,2022-12-07 07:21:07.623000-08:00
8952,50215,20640,0,2022-12-07 15:21:37.865000+00:00
8953,50599,20552,0,2022-12-07 15:22:08.106000+00:00
8954,50546,20282,1,2022-12-07 16:22:38.348000+01:00
8955,50658,20074,1,2022-12-07 07:23:08.589000-08:00
8956,50618,20827,1,2022-12-07 15:23:38.831000+00:00
8957,50956,20805,0,2022-12-07 15:24:09.072000+00:00
8958,50827,20843,1,2022-12-07 16:24:39.314000+01:00
8959,50962,20153,0,2022-12-07 07:25:09.555000-08:00
8960,50878,20397,1,2022-12-07 15:25:39.797000+00:00
8961,50623,20686,0,2022-12-07 15:26:10.039000+00:00
8962,50132,20681,1,2022-12-07 16:26:40.280000+01:00
8963,50832,20509,0,2022-12-07 07:27:10.522000-08:00
8964,50711,20269,1,2022-12-07 15:27:40.763000+00:00
8965,50181,20460,0,2022-12-07 15:28:11.005000+00:00
8966,50157,20869,1,2022-12-07 16:28:41.246000+01:00
8967,50986,20333,1,2022-12-07 07:29:11.488000-08:00
8968,50347,20293,1,2022-12-07 15:29:41.729000+00:00
8969,50494,20043,0,2022-12-07 15:30:11.971000+00:00
8970,50595,20554,0,2022-12-07 16:30:42.212000+01:00
8971,50118,20152,1,2022-12-07 07:31:12.454000-08:00
8972,50424,20748,1,2022-12-07 15:31:42.695000+00:00
8973,50518,20760,0,2022-12-07 15:32:12.937000+00:00
8974,50520,20911,0,2022-12-07 16:32:43.178000+01:00
8975,50847,20873,1,2022-12-07 07:33:13.420000-08:00
8976,50992,20230,1,2022-12-07 15:33:43.661000+00:00
8977,50525,20697,0,2022-12-07 15:34:13.903000+00:00
8978,50923,20368,1,2022-12-07 16:34:44.144000+01:00
8979,50182,20266,0,2022-12-07 07:35:14.386000-08:00
8980,50831,20683,0,2022-12-07 15:35:44.627000+00:00
8981,50450,20306,0,2022-12-07 15:36:14.869000+00:00
8982,50146,20691,0,2022-12-07 16:36:45.110000+01:00
8983,50969,20695,1,2022-12-07 07:37:15.352000-08:00
8984,50734,20782,1,2022-12-07 15:37:45.593000+00:00
8985,50003,20775,1,2022-12-07 15:38:15.835000+00:00
8986,50210,20140,0,2022-12-07 16:38:46.076000+01:00
8987,50581,20989,1,2022-12-07 07:39:16.318000-08:00
8988,50334,20570,0,2022-12-07 15:39:46.559000+00:00
8989,50198,20264,1,2022-12-07 15:40:16.801000+00:00
8990,50037,20142,0,2022-12-07 16:40:47.042000+01:00
8991,50934,20672,1,2022-12-07 07:41:17.284000-08:00
8992,50123,20836,0,2022-12-07 15:41:47.525000+00:00
8993,50990,20896,1,2022-12-07 15:42:17.767000+00:00
8994,50559,20675,0,2022-12-07 16:42:48.008000+01:00
8995,50896,20500,1,2022-12-07 07:43:18.250000-08:00
8996,50187,20978,0,2022-12-07 15:43:48.491000+00:00
8997,50574,20290,0,2022-12-07 15:44:18.733000+00:00
8998,50314,20151,1,2022-12-07 16:44:48.974000+01:00
8999,50163,20975,1,2022-12-07 07:45:19.216000-08:00
9000,50963,20740,1,2022-12-07 15:45:49.457000+00:00
9001,50719,20096,0,2022-12-07 15:46:19.699000+00:00
9002,50484,20723,1,2022-12-07 16:46:49.940000+01:00
9003,50647,20378,0,2022-12-07 07:47:20.182000-08:00
9004,50852,20492,1,2022-12-07 15:47:50.424000+00:00
9005,50920,20735,0,2022-12-07 15:48:20.665000+00:00
9006,50404,20794,1,2022-12-07 16:48:50.907000+01:00
9007,50198,20903,0,2022-12-07 07:49:21.148000-08:00
9008,50275,20351,0,2022-12-07 15:49:51.390000+00:00
9009,50020,20259,0,2022-12-07 15:50:21.631000+00:00
